No,building_name,category,prefecture,city,station_num,station,method,time,age,total_stairs,stairs,layout,room_num,space,south,corner,rent,unit_price,url
1685,西大井三井ハウス,アパート,東京都,品川区,3,西大井,walk,7,45,2,2,1DK,1,30.28,1,1,90000,2972.25891677675,https://sumaity.com/chintai/tokyo_prop/prop_287122445/
1686,ローヤルパーク,アパート,神奈川県,川崎市川崎区,3,川崎,bus,17,5,2,2,1R,1,13.19,0,0,53700,4071.266110689917,https://sumaity.com/chintai/kanagawa_prop/prop_262222400/
1687,ローヤルパーク,アパート,神奈川県,川崎市川崎区,3,川崎,bus,17,5,2,2,1R,1,13.19,0,0,53700,4071.266110689917,https://sumaity.com/chintai/kanagawa_prop/prop_270934231/
1688,ローヤルパーク,アパート,神奈川県,川崎市川崎区,3,川崎,bus,17,5,2,2,1R,1,13.19,0,0,53700,4071.266110689917,https://sumaity.com/chintai/kanagawa_prop/prop_262221033/
1689,ローヤルパーク,アパート,神奈川県,川崎市川崎区,3,川崎,bus,17,5,2,2,1R,1,13.19,1,0,53700,4071.266110689917,https://sumaity.com/chintai/kanagawa_prop/prop_270933504/
1690,ローヤルパーク,アパート,神奈川県,川崎市川崎区,3,川崎,bus,17,5,2,2,1R,1,13.19,1,0,53700,4071.266110689917,https://sumaity.com/chintai/kanagawa_prop/prop_270934435/
1691,サンサーラ壱番館神大寺,アパート,神奈川県,横浜市神奈川区,3,三ッ沢下町,walk,9,14,2,2,1R,1,18.63,1,1,64000,3435.319377348363,https://sumaity.com/chintai/kanagawa_prop/prop_282037920/
1692,ジュネス小杉,アパート,神奈川県,川崎市中原区,3,武蔵小杉,walk,7,31,2,1,1LDK,1,34.3,1,0,86000,2507.2886297376094,https://sumaity.com/chintai/kanagawa_prop/prop_277420832/
1693,シェルコート飯倉参番館,アパート,神奈川県,横浜市保土ケ谷区,3,天王町,walk,15,27,2,2,1K,1,21.87,1,0,53000,2423.411065386374,https://sumaity.com/chintai/kanagawa_prop/prop_282489571/
1694,メゾンドゥ,アパート,神奈川県,横浜市鶴見区,3,鶴見,bus,17,13,2,2,1LDK,1,50.0,1,0,98000,1960.0,https://sumaity.com/chintai/kanagawa_prop/prop_286186791/
1695,メゾンドゥ,アパート,神奈川県,横浜市鶴見区,3,鶴見,bus,17,13,2,1,1LDK,1,42.36,0,1,87000,2053.824362606232,https://sumaity.com/chintai/kanagawa_prop/prop_268970296/
1696,矢上ハイツ,アパート,神奈川県,川崎市幸区,3,新川崎,walk,17,54,2,2,1K,1,18.0,1,0,57000,3166.6666666666665,https://sumaity.com/chintai/kanagawa_prop/prop_283477757/
1697,矢上ハイツ,アパート,神奈川県,川崎市幸区,3,新川崎,walk,17,54,2,2,1K,1,18.0,1,0,57000,3166.6666666666665,https://sumaity.com/chintai/kanagawa_prop/prop_281924371/
1698,ブルーハイム,アパート,神奈川県,横浜市鶴見区,3,尻手,bus,15,30,2,1,1K,1,22.35,1,0,55000,2460.8501118568233,https://sumaity.com/chintai/kanagawa_prop/prop_285067399/
1699,ブルーハイム,アパート,神奈川県,横浜市鶴見区,3,尻手,bus,15,30,2,1,1R,1,23.08,1,0,55000,2383.0155979202773,https://sumaity.com/chintai/kanagawa_prop/prop_284370991/
1700,サンビレイ１,アパート,神奈川県,川崎市川崎区,3,川崎新町,walk,12,46,2,1,1DK,1,24.84,0,0,56000,2254.428341384863,https://sumaity.com/chintai/kanagawa_prop/prop_284918719/
1701,ユナイト横浜ベイステージ,アパート,神奈川県,横浜市保土ケ谷区,3,星川,walk,17,12,2,2,1R,1,12.49,0,0,53500,4283.426741393115,https://sumaity.com/chintai/kanagawa_prop/prop_286385169/
1702,アクサス大森山王,マンション,東京都,大田区,3,大森,walk,8,0,2,,1K,1,25.35,1,0,115000,4536.489151873767,https://sumaity.com/chintai/tokyo_prop/prop_286302931/
1703,ヒルズ浜町,アパート,神奈川県,横浜市鶴見区,3,浅野,walk,6,6,2,1,1K,1,14.49,1,0,56000,3864.7342995169083,https://sumaity.com/chintai/kanagawa_prop/prop_261086022/
1704,ユナイト横浜パームデールの杜,アパート,神奈川県,横浜市西区,3,横浜,walk,23,4,2,2,1R,1,11.12,0,0,53500,4811.151079136691,https://sumaity.com/chintai/kanagawa_prop/prop_251470846/
1705,ユナイト横浜パームデールの杜,アパート,神奈川県,横浜市西区,3,横浜,walk,23,4,2,2,1R,1,11.12,0,0,53500,4811.151079136691,https://sumaity.com/chintai/kanagawa_prop/prop_245746342/
1706,ユナイト三ツ沢公園イングリッドの杜,アパート,神奈川県,横浜市保土ケ谷区,3,三ッ沢上町,walk,15,6,2,2,1R,1,13.51,0,1,58500,4330.125832716506,https://sumaity.com/chintai/kanagawa_prop/prop_286248027/
1707,ユナイト三ツ沢公園イングリッドの杜,アパート,神奈川県,横浜市保土ケ谷区,3,三ッ沢上町,walk,15,6,2,1,1R,1,13.51,0,1,55500,4108.0680977054035,https://sumaity.com/chintai/kanagawa_prop/prop_276794967/
1708,ユナイト末吉オーテンジオの杜,アパート,神奈川県,横浜市鶴見区,3,鶴見,bus,18,0,2,2,1R,1,12.6,0,0,57500,4563.492063492064,https://sumaity.com/chintai/kanagawa_prop/prop_285507629/
1709,ユナイト末吉オーテンジオの杜,アパート,神奈川県,横浜市鶴見区,3,鶴見,bus,18,0,2,2,1R,1,12.6,1,1,58500,4642.857142857143,https://sumaity.com/chintai/kanagawa_prop/prop_285627275/
1710,ユナイト末吉オーテンジオの杜,アパート,神奈川県,横浜市鶴見区,3,鶴見,bus,18,0,2,1,1R,1,12.6,1,1,56500,4484.126984126984,https://sumaity.com/chintai/kanagawa_prop/prop_286110627/
1711,ユナイト末吉オーテンジオの杜,アパート,神奈川県,横浜市鶴見区,3,鶴見,bus,18,0,2,1,1R,1,12.6,1,1,55500,4404.761904761905,https://sumaity.com/chintai/kanagawa_prop/prop_285509295/
1712,ユナイト末吉オーテンジオの杜,アパート,神奈川県,横浜市鶴見区,3,鶴見,bus,18,0,2,1,1R,1,12.6,0,1,56500,4484.126984126984,https://sumaity.com/chintai/kanagawa_prop/prop_285624569/
1713,メゾンブランシュ2,アパート,神奈川県,横浜市鶴見区,3,尻手,walk,24,29,2,1,1DK,1,30.0,1,0,61000,2033.3333333333333,https://sumaity.com/chintai/kanagawa_prop/prop_282607173/
1714,TM古市場II,アパート,神奈川県,川崎市幸区,3,鹿島田,walk,13,2,2,1,1R,1,10.1,1,0,58000,5742.574257425743,https://sumaity.com/chintai/kanagawa_prop/prop_270561847/
1715,TM古市場II,アパート,神奈川県,川崎市幸区,3,鹿島田,walk,13,2,2,1,1R,1,10.1,1,0,58000,5742.574257425743,https://sumaity.com/chintai/kanagawa_prop/prop_270562524/
1716,TM古市場II,アパート,神奈川県,川崎市幸区,3,鹿島田,walk,13,2,2,1,1R,1,10.1,1,0,59000,5841.584158415842,https://sumaity.com/chintai/kanagawa_prop/prop_270562716/
1717,アコルト,アパート,東京都,大田区,3,雑色,walk,14,13,2,1,1K,1,26.08,1,0,71000,2722.39263803681,https://sumaity.com/chintai/tokyo_prop/prop_242753678/
1718,ガーラ・ステーション横浜大口,マンション,神奈川県,横浜市神奈川区,3,大口,walk,8,0,7,1,1DK,1,26.3,0,0,89500,3403.041825095057,https://sumaity.com/chintai/kanagawa_prop/prop_288095287/
1719,ガーラ・ステーション横浜大口,マンション,神奈川県,横浜市神奈川区,3,大口,walk,8,0,7,1,1DK,1,26.07,0,0,87000,3337.16915995397,https://sumaity.com/chintai/kanagawa_prop/prop_288004727/
1720,ベイ鶴見中央,マンション,神奈川県,横浜市鶴見区,3,鶴見,walk,10,10,3,1,1K,1,30.97,1,0,85000,2744.591540200194,https://sumaity.com/chintai/kanagawa_prop/prop_287300063/
1721,ベイ鶴見中央,マンション,神奈川県,横浜市鶴見区,3,鶴見,walk,10,10,3,1,1K,1,30.97,1,0,85000,2744.591540200194,https://sumaity.com/chintai/kanagawa_prop/prop_284369793/
1722,Ｌｅ’ａ横濱平沼壱番館,マンション,神奈川県,横浜市西区,3,平沼橋,walk,2,8,11,5,1K,1,20.88,0,0,78000,3735.632183908046,https://sumaity.com/chintai/kanagawa_prop/prop_286038767/
1723,ナイスアーバンスピリッツ生麦,マンション,神奈川県,横浜市鶴見区,3,生麦,walk,5,30,11,3,1R,1,22.4,0,1,60000,2678.571428571429,https://sumaity.com/chintai/kanagawa_prop/prop_287236715/
1724,スパシエソリデ武蔵小杉,マンション,神奈川県,川崎市中原区,3,新丸子,walk,2,6,8,6,1K,1,20.5,0,0,109000,5317.073170731707,https://sumaity.com/chintai/kanagawa_prop/prop_284370763/
1725,スパシエソリデ武蔵小杉,マンション,神奈川県,川崎市中原区,3,新丸子,walk,2,6,8,5,1K,1,20.5,0,0,108000,5268.292682926829,https://sumaity.com/chintai/kanagawa_prop/prop_284370081/
1726,スパシエソリデ武蔵小杉,マンション,神奈川県,川崎市中原区,3,新丸子,walk,2,6,8,4,1K,1,20.47,0,1,92000,4494.38202247191,https://sumaity.com/chintai/kanagawa_prop/prop_286352587/
1727,HACO,マンション,神奈川県,川崎市川崎区,3,八丁畷,walk,6,0,5,5,1K,1,22.62,0,1,89000,3934.571175950486,https://sumaity.com/chintai/kanagawa_prop/prop_287754797/
1728,HACO,マンション,神奈川県,川崎市川崎区,3,八丁畷,walk,6,0,5,5,1K,1,24.18,0,1,90000,3722.0843672456576,https://sumaity.com/chintai/kanagawa_prop/prop_287833843/
1729,HACO,マンション,神奈川県,川崎市川崎区,3,八丁畷,walk,6,0,5,5,1K,1,24.18,0,1,90000,3722.0843672456576,https://sumaity.com/chintai/kanagawa_prop/prop_287757073/
1730,HACO,マンション,神奈川県,川崎市川崎区,3,八丁畷,walk,6,0,5,4,1K,1,22.62,0,1,92000,4067.1971706454465,https://sumaity.com/chintai/kanagawa_prop/prop_287832345/
1731,HACO,マンション,神奈川県,川崎市川崎区,3,八丁畷,walk,6,0,5,4,1K,1,22.62,0,1,92000,4067.1971706454465,https://sumaity.com/chintai/kanagawa_prop/prop_287834359/
1732,HACO,マンション,神奈川県,川崎市川崎区,3,八丁畷,walk,6,0,5,4,1K,1,24.18,0,1,93000,3846.153846153846,https://sumaity.com/chintai/kanagawa_prop/prop_287832813/
1733,HACO,マンション,神奈川県,川崎市川崎区,3,八丁畷,walk,6,0,5,4,1K,1,24.18,1,1,93000,3846.153846153846,https://sumaity.com/chintai/kanagawa_prop/prop_287834487/
1734,HACO,マンション,神奈川県,川崎市川崎区,3,八丁畷,walk,6,0,5,3,1K,1,22.62,0,1,91000,4022.988505747126,https://sumaity.com/chintai/kanagawa_prop/prop_287835757/
1735,HACO,マンション,神奈川県,川崎市川崎区,3,八丁畷,walk,6,0,5,3,1K,1,22.62,0,1,91000,4022.988505747126,https://sumaity.com/chintai/kanagawa_prop/prop_287834603/
1736,HACO,マンション,神奈川県,川崎市川崎区,3,八丁畷,walk,6,0,5,3,1K,1,24.18,0,1,94000,3887.5103391232424,https://sumaity.com/chintai/kanagawa_prop/prop_287835037/
1737,HACO,マンション,神奈川県,川崎市川崎区,3,八丁畷,walk,6,0,5,3,1K,1,24.18,0,1,94000,3887.5103391232424,https://sumaity.com/chintai/kanagawa_prop/prop_287832131/
1738,HACO,マンション,神奈川県,川崎市川崎区,3,八丁畷,walk,6,0,5,2,1K,1,22.62,0,1,89000,3934.571175950486,https://sumaity.com/chintai/kanagawa_prop/prop_287757835/
1739,HACO,マンション,神奈川県,川崎市川崎区,3,八丁畷,walk,6,0,5,2,1K,1,24.18,0,1,92000,3804.79735318445,https://sumaity.com/chintai/kanagawa_prop/prop_287753947/
1740,HACO,マンション,神奈川県,川崎市川崎区,3,八丁畷,walk,6,0,5,2,1K,1,24.18,0,1,92000,3804.79735318445,https://sumaity.com/chintai/kanagawa_prop/prop_287754493/
1741,HACO,マンション,神奈川県,川崎市川崎区,3,八丁畷,walk,6,0,5,1,1K,1,24.18,0,1,88000,3639.3713813068653,https://sumaity.com/chintai/kanagawa_prop/prop_287832627/
1742,HACO,マンション,神奈川県,川崎市川崎区,3,八丁畷,walk,6,0,5,1,1K,1,24.18,0,1,88000,3639.3713813068653,https://sumaity.com/chintai/kanagawa_prop/prop_287757655/
1743,モダンメント鶴見豊岡,アパート,神奈川県,横浜市鶴見区,3,鶴見,walk,9,0,3,2,1K,1,21.77,0,1,83000,3812.586127698668,https://sumaity.com/chintai/kanagawa_prop/prop_287571971/
1744,ヴィラ・カメリア,アパート,東京都,品川区,3,大森,walk,10,28,2,1,1K,1,19.87,1,0,63000,3170.608958228485,https://sumaity.com/chintai/tokyo_prop/prop_287673699/
1745,ブランドール秀,アパート,神奈川県,横浜市神奈川区,3,大口,walk,5,26,2,1,1R,1,20.25,0,0,60000,2962.962962962963,https://sumaity.com/chintai/kanagawa_prop/prop_285066823/
1746,KOMUKAI Residence,アパート,神奈川県,川崎市幸区,3,川崎,bus,19,12,3,1,1LDK,1,37.78,1,0,88500,2342.5092641609317,https://sumaity.com/chintai/kanagawa_prop/prop_285067747/
1747,レオパレスハピネス,アパート,神奈川県,横浜市鶴見区,3,菊名,bus,23,15,2,2,1K,1,19.87,0,0,60500,3044.7911424257672,https://sumaity.com/chintai/kanagawa_prop/prop_286928851/
1748,レオパレスハピネス,アパート,神奈川県,横浜市鶴見区,3,菊名,bus,23,15,2,2,1K,1,19.87,0,0,60500,3044.7911424257672,https://sumaity.com/chintai/kanagawa_prop/prop_284443465/
1749,レオパレスハピネス,アパート,神奈川県,横浜市鶴見区,3,菊名,bus,23,15,2,1,1K,1,19.87,0,0,65500,3296.4267740312025,https://sumaity.com/chintai/kanagawa_prop/prop_287834917/
1750,Bianca 鶴見,マンション,神奈川県,横浜市鶴見区,3,鶴見市場,walk,2,0,5,5,1K,1,28.1,0,1,92000,3274.021352313167,https://sumaity.com/chintai/kanagawa_prop/prop_276669860/
1751,Bianca 鶴見,マンション,神奈川県,横浜市鶴見区,3,鶴見市場,walk,2,0,5,4,1K,1,28.1,0,1,92000,3274.021352313167,https://sumaity.com/chintai/kanagawa_prop/prop_276738532/
1752,Bianca 鶴見,マンション,神奈川県,横浜市鶴見区,3,鶴見市場,walk,2,0,5,2,1R,1,36.9,0,1,105000,2845.528455284553,https://sumaity.com/chintai/kanagawa_prop/prop_276670040/
1753,藤和シティコープ浅間町,マンション,神奈川県,横浜市西区,2,天王町,walk,9,28,9,2,1K,1,21.56,0,0,57000,2643.7847866419297,https://sumaity.com/chintai/kanagawa_prop/prop_286929155/
1754,藤和シティコープ浅間町,マンション,神奈川県,横浜市西区,2,天王町,walk,9,28,9,2,1K,1,21.56,1,1,57000,2643.7847866419297,https://sumaity.com/chintai/kanagawa_prop/prop_286460829/
1755,レジディア蒲田２,マンション,東京都,大田区,3,蒲田,walk,4,14,15,9,1K,1,22.79,0,0,99000,4344.010530934621,https://sumaity.com/chintai/tokyo_prop/prop_287681763/
1756,レジディア蒲田２,マンション,東京都,大田区,3,蒲田,walk,4,14,15,9,1K,1,22.59,0,0,99000,4382.470119521912,https://sumaity.com/chintai/tokyo_prop/prop_286818689/
1757,ドゥーエ横濱台町,マンション,神奈川県,横浜市神奈川区,3,神奈川,walk,4,14,13,9,1K,1,23.18,0,0,100000,4314.063848144952,https://sumaity.com/chintai/kanagawa_prop/prop_287834003/
1758,ドゥーエ横濱台町,マンション,神奈川県,横浜市神奈川区,3,神奈川,walk,4,14,13,8,1K,1,23.18,0,0,100000,4314.063848144952,https://sumaity.com/chintai/kanagawa_prop/prop_288095737/
1759,ドゥーエ横濱台町,マンション,神奈川県,横浜市神奈川区,3,神奈川,walk,4,14,13,8,1K,1,23.18,1,0,99000,4270.923209663503,https://sumaity.com/chintai/kanagawa_prop/prop_287683051/
1760,レガリス品川天王洲ベイサイドコート,マンション,東京都,品川区,3,天王洲アイル,walk,3,5,13,8,1K,1,20.66,1,0,98000,4743.465634075508,https://sumaity.com/chintai/tokyo_prop/prop_287286129/
1761,レガリス品川天王洲ベイサイドコート,マンション,東京都,品川区,3,天王洲アイル,walk,3,5,13,8,1K,1,20.66,0,0,98000,4743.465634075508,https://sumaity.com/chintai/tokyo_prop/prop_287053377/
1762,ルーブル品川南大井弐番館,マンション,東京都,品川区,3,大森海岸,walk,5,7,12,4,1K,1,20.84,0,1,86000,4126.679462571977,https://sumaity.com/chintai/tokyo_prop/prop_288090981/
1763,クレヴィスタ大森,マンション,東京都,品川区,3,大森,walk,9,2,12,4,1K,1,22.24,1,0,107000,4811.151079136691,https://sumaity.com/chintai/tokyo_prop/prop_287997307/
1764,クラリッサ川崎グランデ,マンション,神奈川県,川崎市川崎区,3,川崎,walk,9,2,12,3,1R,1,20.65,0,0,84000,4067.796610169492,https://sumaity.com/chintai/kanagawa_prop/prop_287834595/
1765,メインステージ川崎クロシア２,マンション,神奈川県,川崎市幸区,3,尻手,walk,9,5,12,9,1K,1,21.57,0,1,90000,4172.4617524339355,https://sumaity.com/chintai/kanagawa_prop/prop_287684497/
1766,藤和シティコープ大森,マンション,東京都,品川区,3,大森海岸,walk,3,29,12,4,1K,1,23.11,0,0,77000,3331.8909562959757,https://sumaity.com/chintai/tokyo_prop/prop_287233097/
1767,メイクスデザイン大森,マンション,東京都,品川区,3,大森海岸,walk,2,3,12,10,1K,1,21.08,0,1,92500,4388.045540796964,https://sumaity.com/chintai/tokyo_prop/prop_286842035/
1768,メイクスデザイン大森,マンション,東京都,品川区,3,大森海岸,walk,2,3,12,7,1K,1,21.08,0,1,91000,4316.888045540797,https://sumaity.com/chintai/tokyo_prop/prop_286302755/
1769,メイクスデザイン大森,マンション,東京都,品川区,3,大森海岸,walk,2,3,12,2,1K,1,21.08,0,1,90000,4269.4497153700195,https://sumaity.com/chintai/tokyo_prop/prop_284558767/
1770,ＴｉーＫＡＷＡＳＡＫＩ,マンション,神奈川県,川崎市川崎区,3,港町,walk,7,11,11,11,1R,1,25.85,0,1,97000,3752.417794970986,https://sumaity.com/chintai/kanagawa_prop/prop_286606683/
1771,ＴｉーＫＡＷＡＳＡＫＩ,マンション,神奈川県,川崎市川崎区,3,港町,walk,7,11,11,10,1R,1,25.07,0,0,96000,3829.278021539689,https://sumaity.com/chintai/kanagawa_prop/prop_286609407/
1772,ラフィスタ川崎２,マンション,神奈川県,川崎市川崎区,3,京急川崎,walk,7,5,11,11,1K,1,22.54,1,0,93000,4125.998225377108,https://sumaity.com/chintai/kanagawa_prop/prop_287756387/
1773,ラフィスタ川崎２,マンション,神奈川県,川崎市川崎区,3,京急川崎,walk,7,5,11,11,1K,1,22.5,1,0,93000,4133.333333333333,https://sumaity.com/chintai/kanagawa_prop/prop_287755265/
1774,ラフィスタ川崎２,マンション,神奈川県,川崎市川崎区,3,京急川崎,walk,7,5,11,2,1K,1,22.76,1,0,88000,3866.4323374340947,https://sumaity.com/chintai/kanagawa_prop/prop_286674347/
1775,スクエアシティ川崎東田町,マンション,神奈川県,川崎市川崎区,3,川崎,walk,8,4,11,11,1K,1,22.69,0,0,91500,4032.6134861172322,https://sumaity.com/chintai/kanagawa_prop/prop_239621719/
1776,スクエアシティ川崎東田町,マンション,神奈川県,川崎市川崎区,3,川崎,walk,8,4,11,7,1K,1,22.69,0,0,87500,3856.324371970031,https://sumaity.com/chintai/kanagawa_prop/prop_287629381/
1777,スクエアシティ川崎東田町,マンション,神奈川県,川崎市川崎区,3,川崎,walk,8,4,11,5,1K,1,22.59,1,0,86500,3829.1279327135903,https://sumaity.com/chintai/kanagawa_prop/prop_287684441/
1778,スクエアシティ川崎東田町,マンション,神奈川県,川崎市川崎区,3,川崎,walk,8,4,11,4,1K,1,22.59,1,0,86000,3806.9942452412574,https://sumaity.com/chintai/kanagawa_prop/prop_287571239/
1779,スクエアシティ川崎東田町,マンション,神奈川県,川崎市川崎区,3,川崎,walk,8,4,11,2,1K,1,21.72,1,0,85000,3913.4438305709027,https://sumaity.com/chintai/kanagawa_prop/prop_287572381/
